CONSINEE,CONSINEE_ADDRESS,PORT_CODE,FOREIGN_PORT,FOREIGN_COUNTRY
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
OCEAN FRESH FISH,N?A,AMM,Amman - Queen Alia International Airport,JORDAN
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
SEA FREEZE GENERAL TRADING LLC,N?A,DXB,Dubai - Dubai International Airport,UNITED ARAB EMIRATES
"JANA- OBRT ZA TRGOVINU USLUGE, JANA",N?A,ZAG,Zagreb - Pleso,CROATIA
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
MILESTONE SPORTSWEAR HANDELS GMBH,N?A,NUE,Nürnberg (Nuremberg),GERMANY
DEUTSCHE BANK WUPPERTAL,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
DEUTSCHE BANK WUPPERTAL,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
COMMERZBANK AG,N?A,HAJ,Hannover,GERMANY
COMMERZBANK AG,N?A,HAJ,Hannover,GERMANY
ARTIKOPOULOS ANASTASIOS,N?A,ATH,Athens - Elefthérios Venizélos International Airport,GREECE
ARTIKOPOULOS ANASTASIOS,N?A,ATH,Athens - Elefthérios Venizélos International Airport,GREECE
ARTIKOPOULOS ANASTASIOS,N?A,ATH,Athens - Elefthérios Venizélos International Airport,GREECE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
LEGEND 73 SARL,N?A,RNS,Rennes,FRANCE
RAIFFEISENBANK WESERMARSCH SUD EG,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
RAIFFEISENBANK WESERMARSCH SUD EG,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
RAIFFEISENBANK WESERMARSCH SUD EG,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
RAIFFEISENBANK WESERMARSCH SUD EG,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
RAIFFEISENBANK WESERMARSCH SUD EG,N?A,FRA,Frankfurt/Main - Frankfurt Airport (Rhein-Main-Flughafen),GERMANY
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BLUE WATERS GENERAL Tr.LLC.,",N?A,AESHJ,Sharjah,UNITED ARAB EMIRATES
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
"BML FOOD GROUP HOLLAND BV.,",N?A,NLRTM,Rotterdam,NETHERLANDS
NOOR ASIA GENERAL TRADING &,N?A,KWSWK,Shuwaikh,KUWAIT
NOOR ASIA GENERAL TRADING &,N?A,KWSWK,Shuwaikh,KUWAIT
NOOR ASIA GENERAL TRADING &,N?A,KWSWK,Shuwaikh,KUWAIT
NOOR ASIA GENERAL TRADING &,N?A,KWSWK,Shuwaikh,KUWAIT
NOOR ASIA GENERAL TRADING &,N?A,KWSWK,Shuwaikh,KUWAIT
"M/S. FIRST CHOICE SEAFOOD INC.,",N?A,USNYC,New York,UNITED STATES
602390 ONTARIO LTD,N?A,CATOR,Toronto,CANADA
602390 ONTARIO LTD,N?A,CATOR,Toronto,CANADA
602390 ONTARIO LTD,N?A,CATOR,Toronto,CANADA
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
NEW OCEAN INC,N?A,USATL,Atlanta,UNITED STATES
M/S CRYSTAL COVE SEAFOOD CORP,N?A,USTPA,Tampa,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"SEALAND  FOODS INC,",N?A,USNOR,North,UNITED STATES
"M/S. FIRST CHOICE SEAFOOD INC.,",N?A,USNYC,New York,UNITED STATES
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
VILCOM GENERAL IMPORT & EXPORT JSC.,N?A,VNHPH,Haiphong,"VIETNAM, DEMOCRATIC REP. OF"
"SEALAND FOODS INC,",N?A,USNFK,Norfolk,UNITED STATES
"SEALAND FOODS INC,",N?A,USNFK,Norfolk,UNITED STATES
"SEALAND FOODS INC,",N?A,USNFK,Norfolk,UNITED STATES
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
"Balaji Wholesale Foods LLC,",N?A,USHOU,Houston,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Muktanand Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
M/S. AIB FOODS LIMITED,N?A,GBFXT,Felixstowe,UNITED KINGDOM
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
ACME INTERNATIONAL INC,N?A,USATL,Atlanta,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
SLT Foods Inc,N?A,USNYC,New York,UNITED STATES
Himani Herbal LLC,N?A,USJAX,Jacksonville,UNITED STATES
Himani Herbal LLC,N?A,USJAX,Jacksonville,UNITED STATES
